['Device', 'tps', 'kB_read/s', 'kB_wrtn/s', 'kB_read', 'kB_wrtn'],P.Read,Power const.,P.Write,P.Idle,%idle,Idle const,Total Power
sda,9,0,65536,0,65536,0,1.26,82575.4,590.8,49.23,0.6,82575.4
sda,9,256,57352,256,57352,322.6,1.26,72263.5,583.2,48.6,0.6,72586.1
sda,11,0,64576,0,64576,0,1.26,81365.8,581.8,48.48,0.6,81365.8
sda,28,256,53188,256,53188,322.6,1.26,67016.9,682.2,56.85,0.6,67339.4
sda,47.52,1616.83,53798.02,6532,217344,2037.2,1.26,67785.5,440.6,36.72,0.6,69822.7
sda,27,256,44996,256,44996,322.6,1.26,56695,615.4,51.28,0.6,57017.5
sda,13,0,69696,0,69696,0,1.26,87817,590.9,49.24,0.6,87817
sda,7,0,66880,0,66880,0,1.26,84268.8,584.9,48.74,0.6,84268.8
sda,8,256,47812,256,47812,322.6,1.26,60243.1,691.3,57.61,0.6,60565.7
sda,22,0,68772,0,68772,0,1.26,86652.7,879.6,73.3,0.6,86652.7
sda,22,0,53312,0,53312,0,1.26,67173.1,586.4,48.87,0.6,67173.1
sda,45,0,70528,0,70528,0,1.26,88865.3,582.0,48.5,0.6,88865.3
sda,28,256,49728,256,49728,322.6,1.26,62657.3,582.0,48.5,0.6,62979.8
sda,42,256,52608,256,52608,322.6,1.26,66286.1,648.7,54.06,0.6,66608.6
sda,345,22656,20656,22656,20656,28546.6,1.26,26026.6,587.9,48.99,0.6,54573.1
sda,183,0,43200,0,43200,0,1.26,54432,592.3,49.36,0.6,54432
sda,56,256,34112,256,34112,322.6,1.26,42981.1,592.4,49.37,0.6,43303.7
sda,49,0,47168,0,47168,0,1.26,59431.7,446.3,37.19,0.6,59431.7
sda,33,0,57088,0,57088,0,1.26,71930.9,301.6,25.13,0.6,71930.9
sda,32,0,54464,0,54464,0,1.26,68624.6,293.3,24.44,0.6,68624.6
sda,110.92,2329.38,36465.23,17284,270572,2935,1.26,45946.2,430.9,35.91,0.6,48881.2
sda,23,256,42176,256,42176,322.6,1.26,53141.8,590.8,49.23,0.6,53464.3
sda,13,0,64192,0,64192,0,1.26,80881.9,790.0,65.83,0.6,80881.9
sda,7,0,65536,0,65536,0,1.26,82575.4,860.5,71.71,0.6,82575.4
sda,11,0,48532,0,48532,0,1.26,61150.3,887.0,73.92,0.6,61150.3
sda,15,256,54528,256,54528,322.6,1.26,68705.3,833.3,69.44,0.6,69027.8
sda,42.39,1090.47,55987.83,5376,276020,1374,1.26,70544.7,572.0,47.67,0.6,71918.7
sda,16,0,59424,0,59424,0,1.26,74874.2,584.9,48.74,0.6,74874.2
sda,10.82,167.87,60002.62,512,183008,211.5,1.26,75603.3,548.4,45.7,0.6,75814.8
sda,26,0,66144,0,66144,0,1.26,83341.4,587.8,48.98,0.6,83341.4
sda,31,256,50624,256,50624,322.6,1.26,63786.2,511.7,42.64,0.6,64108.8
sda,96.69,8137.75,45299.34,24576,136804,10253.6,1.26,57077.2,487.3,40.61,0.6,67330.7
sda,83,1412,55232,1412,55232,1779.1,1.26,69592.3,584.6,48.72,0.6,71371.4
sda,36,384,45120,384,45120,483.8,1.26,56851.2,622.6,51.88,0.6,57335
sda,23,128,49832,128,49832,161.3,1.26,62788.3,580.6,48.38,0.6,62949.6
sda,18,132,60032,132,60032,166.3,1.26,75640.3,576.1,48.01,0.6,75806.6
sda,9,128,52640,128,52640,161.3,1.26,66326.4,580.7,48.39,0.6,66487.7
sda,10.93,167.2,54718.97,520,170176,210.7,1.26,68945.9,611.3,50.94,0.6,69156.6
sda,7,0,60832,0,60832,0,1.26,76648.3,879.6,73.3,0.6,76648.3
sda,98,6148,51376,6148,51376,7746.5,1.26,64733.8,772.9,64.41,0.6,72480.2
sda,32,256,32512,256,32512,322.6,1.26,40965.1,589.2,49.1,0.6,41287.7
sda,36,256,51968,256,51968,322.6,1.26,65479.7,615.1,51.26,0.6,65802.2
sda,23,256,52512,256,52512,322.6,1.26,66165.1,580.3,48.36,0.6,66487.7
sda,17,128,60772,128,60772,161.3,1.26,76572.7,574.8,47.9,0.6,76734
sda,10,0,67488,0,67488,0,1.26,85034.9,583.4,48.62,0.6,85034.9
sda,8,128,44388,128,44388,161.3,1.26,55928.9,294.7,24.56,0.6,56090.2
sda,7,0,63840,0,63840,0,1.26,80438.4,297.7,24.81,0.6,80438.4
sda,7,128,56448,128,56448,161.3,1.26,71124.5,295.6,24.63,0.6,71285.8
sda,7,0,58720,0,58720,0,1.26,73987.2,376.9,31.41,0.6,73987.2
sda,237,21632,28800,21632,28800,27256.3,1.26,36288,618.1,51.51,0.6,63544.3
sda,73,640,19712,640,19712,806.4,1.26,24837.1,639.6,53.3,0.6,25643.5
sda,65,0,19968,0,19968,0,1.26,25159.7,521.6,43.47,0.6,25159.7
sda,81,512,44556,512,44556,645.1,1.26,56140.6,589.2,49.1,0.6,56785.7
sda,95,0,25856,0,25856,0,1.26,32578.6,784.9,65.41,0.6,32578.6
sda,19,0,67360,0,67360,0,1.26,84873.6,753.0,62.75,0.6,84873.6
sda,45.1,2061.49,48804.69,14080,333336,2597.5,1.26,61493.9,338.3,28.19,0.6,64091.4
sda,185,16128,42548,16128,42548,20321.3,1.26,53610.5,630.5,52.54,0.6,73931.8
sda,27,0,40576,0,40576,0,1.26,51125.8,794.9,66.24,0.6,51125.8
sda,22,256,62112,256,62112,322.6,1.26,78261.1,687.5,57.29,0.6,78583.7
sda,12,0,61440,0,61440,0,1.26,77414.4,590.9,49.24,0.6,77414.4
sda,10,0,56736,0,56736,0,1.26,71487.4,585.0,48.75,0.6,71487.4
sda,9,0,57728,0,57728,0,1.26,72737.3,587.9,48.99,0.6,72737.3
sda,13.02,81.27,59754.92,256,188228,102.4,1.26,75291.2,290.2,24.18,0.6,75393.6
sda,86,5504,35852,5504,35852,6935,1.26,45173.5,512.0,42.67,0.6,52108.6
sda,52,512,59384,512,59384,645.1,1.26,74823.8,549.1,45.76,0.6,75469
sda,22.26,96.6,59473.21,256,157604,121.7,1.26,74936.2,398.5,33.21,0.6,75058
sda,17,256,49412,256,49412,322.6,1.26,62259.1,584.8,48.73,0.6,62581.7
sda,8,0,62208,0,62208,0,1.26,78382.1,578.9,48.24,0.6,78382.1
sda,7,0,63840,0,63840,0,1.26,80438.4,580.6,48.38,0.6,80438.4
sda,7,256,53760,256,53760,322.6,1.26,67737.6,579.0,48.25,0.6,68060.2
sda,8,0,57776,0,57776,0,1.26,72797.8,584.8,48.73,0.6,72797.8
sda,254,26624,15216,26624,15216,33546.2,1.26,19172.2,654.2,54.52,0.6,52718.4
sda,51,1544,30088,1544,30088,1945.4,1.26,37910.9,583.3,48.61,0.6,39856.3
sda,35,4,53312,4,53312,5,1.26,67173.1,580.6,48.38,0.6,67178.2
sda,20,256,47744,256,47744,322.6,1.26,60157.4,769.9,64.16,0.6,60480
sda,19,260,51232,260,51232,327.6,1.26,64552.3,867.0,72.25,0.6,64879.9
sda,14,516,48480,516,48480,650.2,1.26,61084.8,877.2,73.1,0.6,61735
sda,10.53,248.8,51948.33,520,108572,313.5,1.26,65454.9,451.8,37.65,0.6,65768.4
sda,12,264,55772,264,55772,332.6,1.26,70272.7,577.3,48.11,0.6,70605.4
sda,38,260,52740,260,52740,327.6,1.26,66452.4,866.2,72.18,0.6,66780
sda,12,128,61504,128,61504,161.3,1.26,77495,848.5,70.71,0.6,77656.3
sda,102,5504,40136,5504,40136,6935,1.26,50571.4,590.9,49.24,0.6,57506.4
sda,37,256,54528,256,54528,322.6,1.26,68705.3,593.9,49.49,0.6,69027.8
sda,17,256,41088,256,41088,322.6,1.26,51770.9,810.1,67.51,0.6,52093.4
sda,16,0,54112,0,54112,0,1.26,68181.1,878.8,73.23,0.6,68181.1
sda,12,0,56000,0,56000,0,1.26,70560,872.2,72.68,0.6,70560
sda,13,0,57360,0,57360,0,1.26,72273.6,583.3,48.61,0.6,72273.6
sda,8,256,60320,256,60320,322.6,1.26,76003.2,580.4,48.37,0.6,76325.8
sda,6.93,0,54368.32,0,54912,0,1.26,68504.1,590.9,49.24,0.6,68504.1
sda,7,0,56800,0,56800,0,1.26,71568,546.6,45.55,0.6,71568
sda,27,2176,49220,2176,49220,2741.8,1.26,62017.2,593.9,49.49,0.6,64759
sda,200,16384,28716,16384,28716,20643.8,1.26,36182.2,509.0,42.42,0.6,56826
sda,39,256,19456,256,19456,322.6,1.26,24514.6,391.9,32.66,0.6,24837.1
sda,55,256,38912,256,38912,322.6,1.26,49029.1,548.5,45.71,0.6,49351.7
sda,41,0,44288,0,44288,0,1.26,55802.9,584.9,48.74,0.6,55802.9
sda,24,0,50888,0,50888,0,1.26,64118.9,586.3,48.86,0.6,64118.9
sda,57.44,2534.81,42115.13,20608,342396,3193.9,1.26,53065.1,454.0,37.83,0.6,56258.9
sda,130,9728,42624,9728,42624,12257.3,1.26,53706.2,613.9,51.16,0.6,65963.5
sda,39,0,55456,0,55456,0,1.26,69874.6,732.8,61.07,0.6,69874.6
sda,18.81,0,47461.39,0,47936,0,1.26,59801.4,869.2,72.43,0.6,59801.4
sda,14,256,52384,256,52384,322.6,1.26,66003.8,886.3,73.86,0.6,66326.4
sda,12,0,67552,0,67552,0,1.26,85115.5,878.8,73.23,0.6,85115.5
sda,8,0,55584,0,55584,0,1.26,70035.8,867.8,72.32,0.6,70035.8
sda,30.91,1356.29,53612.36,6144,242864,1708.9,1.26,67551.6,583.7,48.64,0.6,69260.5
sda,39,384,47824,384,47824,483.8,1.26,60258.2,648.7,54.06,0.6,60742.1
sda,15.01,59.12,51912.24,256,224780,74.5,1.26,65409.4,568.7,47.39,0.6,65483.9
sda,10,0,69080,0,69080,0,1.26,87040.8,481.2,40.1,0.6,87040.8
sda,74.15,7563.64,40647.73,26624,143080,9530.2,1.26,51216.1,412.6,34.38,0.6,60746.3
sda,64,772,45688,772,45688,972.7,1.26,57566.9,578.9,48.24,0.6,58539.6
sda,32,256,49828,256,49828,322.6,1.26,62783.3,586.2,48.85,0.6,63105.8
sda,18,128,52640,128,52640,161.3,1.26,66326.4,577.4,48.12,0.6,66487.7
sda,17,128,62052,128,62052,161.3,1.26,78185.5,583.6,48.63,0.6,78346.8
sda,12,260,47816,260,47816,327.6,1.26,60248.2,575.9,47.99,0.6,60575.8
sda,9.97,178.69,59826.8,520,174096,225.1,1.26,75381.8,289.6,24.13,0.6,75606.9
sda,7,0,65536,0,65536,0,1.26,82575.4,586.2,48.85,0.6,82575.4
sda,93,5632,37960,5632,37960,7096.3,1.26,47829.6,581.8,48.48,0.6,54925.9
sda,38,256,39072,256,39072,322.6,1.26,49230.7,592.3,49.36,0.6,49553.3
sda,32,256,51840,256,51840,322.6,1.26,65318.4,653.2,54.43,0.6,65641
sda,21,0,68640,0,68640,0,1.26,86486.4,871.1,72.59,0.6,86486.4
sda,12,0,65664,0,65664,0,1.26,82736.6,859.3,71.61,0.6,82736.6
sda,8,256,48480,256,48480,322.6,1.26,61084.8,867.8,72.32,0.6,61407.4
sda,7,0,64224,0,64224,0,1.26,80922.2,576.1,48.01,0.6,80922.2
sda,7,0,65856,0,65856,0,1.26,82978.6,584.9,48.74,0.6,82978.6
sda,7,0,63168,0,63168,0,1.26,79591.7,459.5,38.29,0.6,79591.7
sda,36,2816,46664,2816,46664,3548.2,1.26,58796.6,409.1,34.09,0.6,62344.8
sda,200,18688,27212,18688,27212,23546.9,1.26,34287.1,604.6,50.38,0.6,57834
sda,35,256,29696,256,29696,322.6,1.26,37417,750.4,62.53,0.6,37739.5
sda,29,256,39936,256,39936,322.6,1.26,50319.4,619.8,51.65,0.6,50641.9
sda,23,128,56320,128,56320,161.3,1.26,70963.2,587.8,48.98,0.6,71124.5
sda,13,0,67072,0,67072,0,1.26,84510.7,577.6,48.13,0.6,84510.7
sda,9,0,58880,0,58880,0,1.26,74188.8,589.4,49.12,0.6,74188.8
sda,73.43,5527.27,46272.73,31616,264680,6964.4,1.26,58303.6,527.2,43.93,0.6,65268
sda,41,128,47808,128,47808,161.3,1.26,60238.1,586.2,48.85,0.6,60399.4
sda,25,256,46464,256,46464,322.6,1.26,58544.6,580.6,48.38,0.6,58867.2
sda,21,0,69696,0,69696,0,1.26,87817,581.9,48.49,0.6,87817
sda,11,256,61248,256,61248,322.6,1.26,77172.5,576.1,48.01,0.6,77495
sda,6,0,39744,0,39744,0,1.26,50077.4,585.0,48.75,0.6,50077.4
sda,29.36,1525.11,59276.6,7168,278600,1921.6,1.26,74688.5,585.8,48.82,0.6,76610.2
sda,35,384,50496,384,50496,483.8,1.26,63625,382.8,31.9,0.6,64108.8
sda,15.06,72.73,58156.82,256,204712,91.6,1.26,73277.6,178.3,14.86,0.6,73369.2
sda,7,0,64320,0,64320,0,1.26,81043.2,867.5,72.29,0.6,81043.2
sda,7,256,54684,256,54684,322.6,1.26,68901.8,589.3,49.11,0.6,69224.4
sda,9,0,67048,0,67048,0,1.26,84480.5,590.9,49.24,0.6,84480.5
sda,49,3968,45108,3968,45108,4999.7,1.26,56836.1,669.7,55.81,0.6,61835.8
sda,220,20736,24064,20736,24064,26127.4,1.26,30320.6,597.0,49.75,0.6,56448
sda,41,516,43780,516,43780,650.2,1.26,55162.8,586.2,48.85,0.6,55813
sda,28,0,69568,0,69568,0,1.26,87655.7,582.0,48.5,0.6,87655.7
sda,18,260,51304,260,51304,327.6,1.26,64643,586.3,48.86,0.6,64970.6
sda,9,0,60704,0,60704,0,1.26,76487,592.3,49.36,0.6,76487
sda,13,4,55340,4,55340,5,1.26,69728.4,563.8,46.98,0.6,69733.4
sda,8.58,192.54,57544.78,516,154220,242.6,1.26,72506.4,540.5,45.04,0.6,72749
sda,11,256,65712,256,65712,322.6,1.26,82797.1,606.1,50.51,0.6,83119.7
sda,112,6016,38952,6016,38952,7580.2,1.26,49079.5,574.3,47.86,0.6,56659.7
sda,34,256,51840,256,51840,322.6,1.26,65318.4,647.5,53.96,0.6,65641
sda,18,256,47136,256,47136,322.6,1.26,59391.4,556.2,46.35,0.6,59713.9
sda,17,128,56544,128,56544,161.3,1.26,71245.4,785.8,65.48,0.6,71406.7
sda,9,0,62304,0,62304,0,1.26,78503,882.6,73.55,0.6,78503
sda,11,128,53224,128,53224,161.3,1.26,67062.2,584.9,48.74,0.6,67223.5
sda,6,0,55776,0,55776,0,1.26,70277.8,774.8,64.57,0.6,70277.8
sda,9,128,57220,128,57220,161.3,1.26,72097.2,672.0,56,0.6,72258.5
sda,8,0,71904,0,71904,0,1.26,90599,593.9,49.49,0.6,90599
sda,108,12928,29780,12928,29780,16289.3,1.26,37522.8,681.4,56.78,0.6,53812.1
sda,121,9344,32340,9344,32340,11773.4,1.26,40748.4,587.8,48.98,0.6,52521.8
sda,30,256,48128,256,48128,322.6,1.26,60641.3,597.0,49.75,0.6,60963.8
sda,19,128,50176,128,50176,161.3,1.26,63221.8,469.1,39.09,0.6,63383
sda,18,128,57344,128,57344,161.3,1.26,72253.4,535.3,44.61,0.6,72414.7
sda,10,128,53188,128,53188,161.3,1.26,67016.9,589.3,49.11,0.6,67178.2
sda,11,0,70908,0,70908,0,1.26,89344.1,583.4,48.62,0.6,89344.1
sda,22,128,53484,128,53484,161.3,1.26,67389.8,665.0,55.42,0.6,67551.1
sda,8,128,54240,128,54240,161.3,1.26,68342.4,882.6,73.55,0.6,68503.7
sda,31,128,35952,128,35952,161.3,1.26,45299.5,873.8,72.82,0.6,45460.8
sda,36,256,48128,256,48128,322.6,1.26,60641.3,852.4,71.03,0.6,60963.8
sda,138,15360,20536,15360,20536,19353.6,1.26,25875.4,777.7,64.81,0.6,45229
sda,193,18560,31280,18560,31280,23385.6,1.26,39412.8,577.3,48.11,0.6,62798.4
sda,34,256,43392,256,43392,322.6,1.26,54673.9,596.9,49.74,0.6,54996.5
sda,26.73,126.73,65679.21,128,66336,159.7,1.26,82755.8,590.9,49.24,0.6,82915.5
sda,17,128,55872,128,55872,161.3,1.26,70398.7,592.3,49.36,0.6,70560
sda,10,128,44812,128,44812,161.3,1.26,56463.1,589.3,49.11,0.6,56624.4
sda,10,128,63648,128,63648,161.3,1.26,80196.5,742.4,61.87,0.6,80357.8
sda,29.5,1527.11,56772.23,7040,261720,1924.2,1.26,71533,574.7,47.89,0.6,73457.2
sda,34,256,51840,256,51840,322.6,1.26,65318.4,386.8,32.23,0.6,65641
sda,14.9,110.03,56730.09,384,197988,138.6,1.26,71479.9,115.9,9.66,0.6,71618.6
sda,7,0,63648,0,63648,0,1.26,80196.5,580.2,48.35,0.6,80196.5
sda,7,0,59232,0,59232,0,1.26,74632.3,290.2,24.18,0.6,74632.3
sda,9,0,65168,0,65168,0,1.26,82111.7,282.8,23.57,0.6,82111.7
sda,37,3712,47776,3712,47776,4677.1,1.26,60197.8,408.1,34.01,0.6,64874.9
sda,229,23168,24812,23168,24812,29191.7,1.26,31263.1,630.4,52.53,0.6,60454.8
sda,46,772,49160,772,49160,972.7,1.26,61941.6,581.9,48.49,0.6,62914.3
sda,20,260,43648,260,43648,327.6,1.26,54996.5,643.8,53.65,0.6,55324.1
sda,17,0,54656,0,54656,0,1.26,68866.6,870.0,72.5,0.6,68866.6
sda,20,772,49164,772,49164,972.7,1.26,61946.6,760.6,63.38,0.6,62919.4
sda,11,0,72928,0,72928,0,1.26,91889.3,587.9,48.99,0.6,91889.3
sda,13,520,45840,520,45840,655.2,1.26,57758.4,342.5,28.54,0.6,58413.6
sda,7,4,53312,4,53312,5,1.26,67173.1,554.5,46.21,0.6,67178.2
sda,18,820,49152,820,49152,1033.2,1.26,61931.5,492.2,41.02,0.6,62964.7
sda,7,0,65536,0,65536,0,1.26,82575.4,524.8,43.73,0.6,82575.4
sda,104,6656,43444,6656,43444,8386.6,1.26,54739.4,574.8,47.9,0.6,63126
sda,34,256,46080,256,46080,322.6,1.26,58060.8,651.2,54.27,0.6,58383.4
sda,24,0,62976,0,62976,0,1.26,79349.8,516.0,43,0.6,79349.8
sda,14,256,44448,256,44448,322.6,1.26,56004.5,561.7,46.81,0.6,56327
sda,11,0,70368,0,70368,0,1.26,88663.7,546.0,45.5,0.6,88663.7
sda,8,0,62048,0,62048,0,1.26,78180.5,482.9,40.24,0.6,78180.5
sda,48.09,1928.51,47029.79,9064,221040,2429.9,1.26,59257.5,189.7,15.81,0.6,61687.5
sda,27,256,21228,256,21228,322.6,1.26,26747.3,204.1,17.01,0.6,27069.8
sda,29,136,47816,136,47816,171.4,1.26,60248.2,172.7,14.39,0.6,60419.5
sda,18,128,52576,128,52576,161.3,1.26,66245.8,212.6,17.72,0.6,66407
sda,11,128,55296,128,55296,161.3,1.26,69673,292.4,24.37,0.6,69834.2
sda,9,0,57344,0,57344,0,1.26,72253.4,295.4,24.62,0.6,72253.4
sda,9,0,63488,0,63488,0,1.26,79994.9,290.9,24.24,0.6,79994.9
sda,30,264,57288,264,57288,332.6,1.26,72182.9,344.6,28.72,0.6,72515.5
sda,14,0,38944,0,38944,0,1.26,49069.4,96.7,8.06,0.6,49069.4
sda,7,0,59392,0,59392,0,1.26,74833.9,0.0,0,0.6,74833.9
sda,22,268,47136,268,47136,337.7,1.26,59391.4,417.0,34.75,0.6,59729
sda,98,4136,18552,4136,18552,5211.4,1.26,23375.5,495.0,41.25,0.6,28586.9
sda,312,32392,21596,32392,21596,40813.9,1.26,27211,371.8,30.98,0.6,68024.9
sda,57,256,49912,256,49912,322.6,1.26,62889.1,386.8,32.23,0.6,63211.7
sda,24,256,47148,256,47148,322.6,1.26,59406.5,594.0,49.5,0.6,59729
sda,17,0,58272,0,58272,0,1.26,73422.7,574.6,47.88,0.6,73422.7
sda,11,0,69312,0,69312,0,1.26,87333.1,577.6,48.13,0.6,87333.1
sda,14,256,59076,256,59076,322.6,1.26,74435.8,580.3,48.36,0.6,74758.3
sda,5,0,47040,0,47040,0,1.26,59270.4,300.7,25.06,0.6,59270.4
sda,7,0,60000,0,60000,0,1.26,75600,294.0,24.5,0.6,75600
sda,7,0,60448,0,60448,0,1.26,76164.5,349.0,29.08,0.6,76164.5
sda,13,768,53732,768,53732,967.7,1.26,67702.3,350.6,29.22,0.6,68670
sda,112,7168,57908,7168,57908,9031.7,1.26,72964.1,593.9,49.49,0.6,81995.8
sda,23,256,42432,256,42432,322.6,1.26,53464.3,820.1,68.34,0.6,53786.9
sda,21,0,67296,0,67296,0,1.26,84793,864.4,72.03,0.6,84793
sda,12,0,53596,0,53596,0,1.26,67531,840.6,70.05,0.6,67531
sda,11,512,54532,512,54532,645.1,1.26,68710.3,720.6,60.05,0.6,69355.4
sda,8,0,65280,0,65280,0,1.26,82252.8,881.6,73.47,0.6,82252.8
sda,6,0,52224,0,52224,0,1.26,65802.2,861.8,71.82,0.6,65802.2
sda,7,0,58560,0,58560,0,1.26,73785.6,859.7,71.64,0.6,73785.6
sda,7,0,65716,0,65716,0,1.26,82802.2,867.0,72.25,0.6,82802.2
sda,191,22656,7052,22656,7052,28546.6,1.26,8885.5,731.4,60.95,0.6,37432.1
sda,119,9472,40988,9472,40988,11934.7,1.26,51644.9,570.2,47.52,0.6,63579.6
sda,44,776,51848,776,51848,977.8,1.26,65328.5,830.3,69.19,0.6,66306.2
sda,20,260,50500,260,50500,327.6,1.26,63630,856.3,71.36,0.6,63957.6
sda,17,0,58696,0,58696,0,1.26,73957,870.8,72.57,0.6,73957
sda,13,516,49152,516,49152,650.2,1.26,61931.5,746.2,62.18,0.6,62581.7
sda,9.57,171.62,60427.72,520,183096,216.2,1.26,76138.9,582.6,48.55,0.6,76355.2
sda,6,0,57344,0,57344,0,1.26,72253.4,875.8,72.98,0.6,72253.4
sda,94,7552,55048,7552,55048,9515.5,1.26,69360.5,695.6,57.97,0.6,78876
sda,28,256,39872,256,39872,322.6,1.26,50238.7,834.8,69.57,0.6,50561.3
sda,29,256,53856,256,53856,322.6,1.26,67858.6,681.4,56.78,0.6,68181.1
sda,16,0,53184,0,53184,0,1.26,67011.8,578.8,48.23,0.6,67011.8
sda,8,0,46336,0,46336,0,1.26,58383.4,881.0,73.42,0.6,58383.4
sda,10,0,71712,0,71712,0,1.26,90357.1,869.2,72.43,0.6,90357.1
sda,54.26,5774.64,50696.05,27776,243848,7276,1.26,63877,534.5,44.54,0.6,71153.1
sda,80,2304,39004,2304,39004,2903,1.26,49145,587.8,48.98,0.6,52048.1
sda,19,0,49264,0,49264,0,1.26,62072.6,589.3,49.11,0.6,62072.6
sda,16,256,57824,256,57824,322.6,1.26,72858.2,570.2,47.52,0.6,73180.8
sda,8,0,56864,0,56864,0,1.26,71648.6,580.4,48.37,0.6,71648.6
sda,8,0,67920,0,67920,0,1.26,85579.2,581.8,48.48,0.6,85579.2
sda,25,256,53804,256,53804,322.6,1.26,67793,584.9,48.74,0.6,68115.6
sda,23,0,42320,0,42320,0,1.26,53323.2,548.8,45.73,0.6,53323.2
sda,9,0,62848,0,62848,0,1.26,79188.5,595.4,49.62,0.6,79188.5
sda,8,0,58388,0,58388,0,1.26,73568.9,554.8,46.23,0.6,73568.9
sda,96,10728,36956,10728,36956,13517.3,1.26,46564.6,362.0,30.17,0.6,60081.8
sda,178,14848,16968,14848,16968,18708.5,1.26,21379.7,336.8,28.07,0.6,40088.2
sda,66,1028,26784,1028,26784,1295.3,1.26,33747.8,306.2,25.52,0.6,35043.1
sda,37,272,50568,272,50568,342.7,1.26,63715.7,289.3,24.11,0.6,64058.4
sda,20,0,61312,0,61312,0,1.26,77253.1,289.3,24.11,0.6,77253.1
sda,12,256,45664,256,45664,322.6,1.26,57536.6,293.2,24.43,0.6,57859.2
sda,10,56,61632,56,61632,70.6,1.26,77656.3,292.4,24.37,0.6,77726.9
sda,16.11,512.59,56801.48,2768,306728,645.9,1.26,71569.9,290.3,24.19,0.6,72215.7
sda,41,256,44320,256,44320,322.6,1.26,55843.2,389.8,32.48,0.6,56165.8
sda,23,256,54792,256,54792,322.6,1.26,69037.9,613.6,51.13,0.6,69360.5
sda,16,0,61120,0,61120,0,1.26,77011.2,867.8,72.32,0.6,77011.2
sda,9,0,62304,0,62304,0,1.26,78503,878.8,73.23,0.6,78503
sda,8,0,68640,0,68640,0,1.26,86486.4,710.9,59.24,0.6,86486.4
sda,8.33,96.97,57040.91,256,150588,122.2,1.26,71871.5,694.3,57.86,0.6,71993.7
sda,10,260,50016,260,50016,327.6,1.26,63020.2,532.0,44.33,0.6,63347.8
sda,198,20608,3416,20608,3416,25966.1,1.26,4304.2,413.0,34.42,0.6,30270.2
sda,139,11392,42112,11392,42112,14353.9,1.26,53061.1,512.5,42.71,0.6,67415
sda,28,260,42432,260,42432,327.6,1.26,53464.3,380.8,31.73,0.6,53791.9
sda,21,0,64192,0,64192,0,1.26,80881.9,292.4,24.37,0.6,80881.9
sda,11,0,53860,0,53860,0,1.26,67863.6,295.4,24.62,0.6,67863.6
sda,9,4,52640,4,52640,5,1.26,66326.4,285.7,23.81,0.6,66331.4
sda,11.9,249.52,55232.15,776,171772,314.4,1.26,69592.5,663.0,55.25,0.6,69906.9
sda,8,0,70368,0,70368,0,1.26,88663.7,288.7,24.06,0.6,88663.7
sda,51,3712,40748,3712,40748,4677.1,1.26,51342.5,332.5,27.71,0.6,56019.6
sda,43,256,37660,256,37660,322.6,1.26,47451.6,526.0,43.83,0.6,47774.2
sda,22.54,90.14,59656.34,256,169424,113.6,1.26,75167,527.8,43.98,0.6,75280.6
sda,8,0,57600,0,57600,0,1.26,72576,290.8,24.23,0.6,72576
sda,8,0,62884,0,62884,0,1.26,79233.8,544.9,45.41,0.6,79233.8
sda,80.53,8031.73,50355.77,33412,209480,10120,1.26,63448.3,460.7,38.39,0.6,73568.3
sda,20,128,30752,128,30752,161.3,1.26,38747.5,593.9,49.49,0.6,38908.8
sda,15,0,55200,0,55200,0,1.26,69552,840.4,70.03,0.6,69552
sda,10,0,59488,0,59488,0,1.26,74954.9,876.6,73.05,0.6,74954.9
sda,7,0,62048,0,62048,0,1.26,78180.5,873.0,72.75,0.6,78180.5
sda,12,256,51848,256,51848,322.6,1.26,65328.5,766.1,63.84,0.6,65651
sda,63.99,5836.4,50520.55,29824,258160,7353.9,1.26,63655.9,357.4,29.78,0.6,71009.8
sda,175,16896,28732,16896,28732,21289,1.26,36202.3,621.5,51.79,0.6,57491.3
sda,38,384,57344,384,57344,483.8,1.26,72253.4,630.5,52.54,0.6,72737.3
sda,17,0,50496,0,50496,0,1.26,63625,880.4,73.37,0.6,63625
sda,26,0,75880,0,75880,0,1.26,95608.8,875.2,72.93,0.6,95608.8
sda,7,256,45408,256,45408,322.6,1.26,57214.1,881.8,73.48,0.6,57536.6
sda,7,0,54912,0,54912,0,1.26,69189.1,639.0,53.25,0.6,69189.1
sda,33.72,2262.33,57338.6,9728,246556,2850.5,1.26,72246.6,380.5,31.71,0.6,75097.2
sda,35,256,52512,256,52512,322.6,1.26,66165.1,586.4,48.87,0.6,66487.7
sda,15.69,83.66,62287.58,256,190600,105.4,1.26,78482.4,364.4,30.37,0.6,78587.8
sda,7,0,62592,0,62592,0,1.26,78865.9,584.8,48.73,0.6,78865.9
sda,10,0,61632,0,61632,0,1.26,77656.3,580.4,48.37,0.6,77656.3
sda,75.63,8141.77,40918.99,25728,129304,10258.6,1.26,51557.9,399.4,33.28,0.6,61816.6
sda,121,9088,51200,9088,51200,11450.9,1.26,64512,583.3,48.61,0.6,75962.9
sda,27,260,49824,260,49824,327.6,1.26,62778.2,590.9,49.24,0.6,63105.8
sda,19,0,54664,0,54664,0,1.26,68876.6,586.3,48.86,0.6,68876.6
sda,12,0,70240,0,70240,0,1.26,88502.4,574.4,47.87,0.6,88502.4
sda,20,1292,44452,1292,44452,1627.9,1.26,56009.5,606.0,50.5,0.6,57637.4
