['Device', 'tps', 'kB_read/s', 'kB_wrtn/s', 'kb_read', 'kB_wrtn'],P.Read,Power const.,P.Write,P.Idle,%idle,Idle const,Total Power
sda,258,18788,12,18788,12,23672.9,1.26,15.1,11085.0,36.95,0.6,34773.0
sda,232,14952,0,14952,0,18839.5,1.26,0.0,7077.0,23.59,0.6,25916.5
sda,153,10324,20,10324,20,13008.2,1.26,25.2,6768.0,22.56,0.6,19801.4
sda,124.29,3186,46661.71,14560,213244,4014.4,1.26,58793.8,4104.0,13.68,0.6,66912.1
sda,104.19,6274.35,2.09,11984,4,7905.7,1.26,2.6,13008.0,43.36,0.6,20916.3
sda,163,9476,0,9476,0,11939.8,1.26,0.0,7539.0,25.13,0.6,19478.8
sda,205,10032,0,10032,0,12640.3,1.26,0.0,12243.0,40.81,0.6,24883.3
sda,171,11776,0,11776,0,14837.8,1.26,0.0,18270.0,60.9,0.6,33107.8
sda,94,6516,0,6516,0,8210.2,1.26,0.0,21234.0,70.78,0.6,29444.2
sda,161,9828,32,9828,32,12383.3,1.26,40.3,18693.0,62.31,0.6,31116.6
sda,207,11256,8,11256,8,14182.6,1.26,10.1,14622.0,48.74,0.6,28814.6
sda,116,9488,0,9488,0,11954.9,1.26,0.0,13233.0,44.11,0.6,25187.9
sda,249,22980,0,22980,0,28954.8,1.26,0.0,11259.0,37.53,0.6,40213.8
sda,223,15280,0,15280,0,19252.8,1.26,0.0,6465.0,21.55,0.6,25717.8
sda,297.06,32850.98,47.06,33508,48,41392.2,1.26,59.3,5931.0,19.77,0.6,47382.5
sda,215,17224,0,17224,0,21702.2,1.26,0.0,6081.0,20.27,0.6,27783.2
sda,275.74,24226.47,26.47,32948,36,30525.4,1.26,33.4,5403.0,18.01,0.6,35961.7
sda,285.44,32881.55,0,33868,0,41430.8,1.26,0.0,10359.0,34.53,0.6,51789.8
sda,177.32,17171.13,37.11,16656,36,21635.6,1.26,46.8,5265.0,17.55,0.6,26947.4
sda,188,15448,0,15448,0,19464.5,1.26,0.0,10902.0,36.34,0.6,30366.5
sda,211,16108,14804,16108,14804,20296.1,1.26,18653.0,8538.0,28.46,0.6,47487.1
sda,118,6008,16164,6008,16164,7570.1,1.26,20366.6,10248.0,34.16,0.6,38184.7
sda,210,13992,0,13992,0,17629.9,1.26,0.0,13074.0,43.58,0.6,30703.9
sda,181,14272,20,14272,20,17982.7,1.26,25.2,7029.0,23.43,0.6,25036.9
sda,211,8712,104,8712,104,10977.1,1.26,131.0,8346.0,27.82,0.6,19454.2
sda,141,8916,300,8916,300,11234.2,1.26,378.0,12165.0,40.55,0.6,23777.2
sda,234,17108,60,17108,60,21556.1,1.26,75.6,8346.0,27.82,0.6,29977.7
sda,172,8136,31476,8136,31476,10251.4,1.26,39659.8,8442.0,28.14,0.6,58353.1
sda,187,10964,0,10964,0,13814.6,1.26,0.0,9774.0,32.58,0.6,23588.6
sda,215,13292,11520,13292,11520,16747.9,1.26,14515.2,14886.0,49.62,0.6,46149.1
sda,130,7768,1396,7768,1396,9787.7,1.26,1759.0,19092.0,63.64,0.6,30638.6
sda,239,8772,4,8772,4,11052.7,1.26,5.0,7689.0,25.63,0.6,18746.8
sda,164,12132,0,12132,0,15286.3,1.26,0.0,11850.0,39.5,0.6,27136.3
sda,175,12080,152,12080,152,15220.8,1.26,191.5,13350.0,44.5,0.6,28762.3
sda,78,6688,0,6688,0,8426.9,1.26,0.0,14625.0,48.75,0.6,23051.9
sda,287,8668,13928,8668,13928,10921.7,1.26,17549.3,11202.0,37.34,0.6,39673.0
sda,145,7028,20,7028,20,8855.3,1.26,25.2,13719.0,45.73,0.6,22599.5
sda,159,10812,0,10812,0,13623.1,1.26,0.0,13767.0,45.89,0.6,27390.1
sda,163,8284,31572,8284,31572,10437.8,1.26,39780.7,11880.0,39.6,0.6,62098.6
sda,135,8364,5880,8364,5880,10538.6,1.26,7408.8,10800.0,36,0.6,28747.4
sda,188,13272,1452,13272,1452,16722.7,1.26,1829.5,11184.0,37.28,0.6,29736.2
sda,137,9980,28,9980,28,12574.8,1.26,35.3,16125.0,53.75,0.6,28735.1
sda,101,9488,0,9488,0,11954.9,1.26,0.0,20376.0,67.92,0.6,32330.9
sda,168,13588,1456,13588,1456,17120.9,1.26,1834.6,16200.0,54,0.6,35155.4
sda,121.91,4420.99,31540.74,14324,102192,5570.4,1.26,39741.3,14697.0,48.99,0.6,60008.8
sda,109,6304,15664,6304,15664,7943.0,1.26,19736.6,21054.0,70.18,0.6,48733.7
sda,198,16732,7940,16732,7940,21082.3,1.26,10004.4,20100.0,67,0.6,51186.7
sda,205,15148,188,15148,188,19086.5,1.26,236.9,18450.0,61.5,0.6,37773.4
sda,295,18164,8,18164,8,22886.6,1.26,10.1,11175.0,37.25,0.6,34071.7
sda,333,20024,32,20024,32,25230.2,1.26,40.3,15075.0,50.25,0.6,40345.6
sda,373,31276,408,31276,408,39407.8,1.26,514.1,17229.0,57.43,0.6,57150.8
sda,165,6240,57436,6240,57436,7862.4,1.26,72369.4,7650.0,25.5,0.6,87881.8
sda,85,640,51744,640,51744,806.4,1.26,65197.4,7518.0,25.06,0.6,73521.8
sda,245,18692,8792,18692,8792,23551.9,1.26,11077.9,9873.0,32.91,0.6,44502.8
sda,207,16752,20,16752,20,21107.5,1.26,25.2,14772.0,49.24,0.6,35904.7
sda,292,26248,588,26248,588,33072.5,1.26,740.9,18213.0,60.71,0.6,52026.4
sda,155,9936,376,9936,376,12519.4,1.26,473.8,15417.0,51.39,0.6,28410.1
sda,116.08,5780.39,25701.96,14740,65540,7283.3,1.26,32384.5,11778.0,39.26,0.6,51445.8
sda,112,8712,8,8712,8,10977.1,1.26,10.1,16875.0,56.25,0.6,27862.2
sda,143,11780,0,11780,0,14842.8,1.26,0.0,17349.0,57.83,0.6,32191.8
sda,164,10808,0,10808,0,13618.1,1.26,0.0,10806.0,36.02,0.6,24424.1
sda,157,14044,124,14044,124,17695.4,1.26,156.2,14889.0,49.63,0.6,32740.7
sda,241,14156,144,14156,144,17836.6,1.26,181.4,11457.0,38.19,0.6,29475.0
sda,215,15044,36,15044,36,18955.4,1.26,45.4,14358.0,47.86,0.6,33358.8
sda,228,19064,264,19064,264,24020.6,1.26,332.6,20238.0,67.46,0.6,44591.3
