['Device', 'tps', 'kB_read/s', 'kB_wrtn/s', 'kb_read', 'kB_wrtn'],P.Read,Power const.,P.Write,P.Idle,%idle,Idle const,Total Power
sda,105,7232,0,7232,0,9112.3,1.26,0.0,20739.0,55.75,0.6,29851.3
sda,152,9924,0,9924,0,12504.2,1.26,0.0,19068.7,51.26,0.6,31573.0
sda,77,6240,0,6240,0,7862.4,1.26,0.0,27524.3,73.99,0.6,35386.7
sda,70,5120,16,5120,16,6451.2,1.26,20.2,26572.0,71.43,0.6,33043.3
sda,125,9364,0,9364,0,11798.6,1.26,0.0,24399.5,65.59,0.6,36198.1
sda,68,5104,128,5104,128,6431.0,1.26,161.3,26824.9,72.11,0.6,33417.2
sda,111,8792,0,8792,0,11077.9,1.26,0.0,26839.8,72.15,0.6,37917.7
sda,84,5648,5924,5648,5924,7116.5,1.26,7464.2,27200.6,73.12,0.6,41781.4
sda,90,6924,24,6924,24,8724.2,1.26,30.2,27103.9,72.86,0.6,35858.4
sda,147,12312,0,12312,0,15513.1,1.26,0.0,26516.2,71.28,0.6,42029.3
sda,143,9492,24,9492,24,11959.9,1.26,30.2,27293.6,73.37,0.6,39283.8
sda,376,34268,35484,34268,35484,43177.7,1.26,44709.8,17982.5,48.34,0.6,105870.0
sda,51,4600,0,4600,0,5796.0,1.26,0.0,11692.0,31.43,0.6,17488.0
sda,139,12288,48,12288,48,15482.9,1.26,60.5,15475.2,41.6,0.6,31018.6
sda,81,840,44996,840,44996,1058.4,1.26,56695.0,24708.2,66.42,0.6,82461.6
sda,91,8540,0,8540,0,10760.4,1.26,0.0,25575.0,68.75,0.6,36335.4
sda,297,19628,11344,19628,11344,24731.3,1.26,14293.4,20846.9,56.04,0.6,59871.6
sda,85,6620,0,6620,0,8341.2,1.26,0.0,17517.5,47.09,0.6,25858.7
sda,136,8852,16604,8852,16604,11153.5,1.26,20921.0,9932.4,26.7,0.6,42007.0
sda,225,12624,0,12624,0,15906.2,1.26,0.0,8526.2,22.92,0.6,24432.5
sda,239,12540,0,12540,0,15800.4,1.26,0.0,13113.0,35.25,0.6,28913.4
sda,125,11832,72,11832,72,14908.3,1.26,90.7,15452.9,41.54,0.6,30451.9
sda,224,11644,13476,11644,13476,14671.4,1.26,16979.8,15702.1,42.21,0.6,47353.3
sda,260,8820,7052,8820,7052,11113.2,1.26,8885.5,15475.2,41.6,0.6,35473.9
sda,138,12836,60,12836,60,16173.4,1.26,75.6,25954.4,69.77,0.6,42203.4
sda,164,9580,22292,9580,22292,12070.8,1.26,28087.9,24366.0,65.5,0.6,64524.7
sda,47,3308,6456,3308,6456,4168.1,1.26,8134.6,19020.4,51.13,0.6,31323.0
sda,330,12264,0,12264,0,15452.6,1.26,0.0,25482.0,68.5,0.6,40934.6
sda,145,6956,27928,6956,27928,8764.6,1.26,35189.3,9999.4,26.88,0.6,53953.2
sda,90,2628,27760,2628,27760,3311.3,1.26,34977.6,9300.0,25,0.6,47588.9
sda,108,11404,0,11404,0,14369.0,1.26,0.0,19016.6,51.12,0.6,33385.7
sda,141,8912,0,8912,0,11229.1,1.26,0.0,20367.0,54.75,0.6,31596.1
sda,227,22024,1972,22024,1972,27750.2,1.26,2484.7,19161.7,51.51,0.6,49396.7
sda,140,9168,12,9168,12,11551.7,1.26,15.1,20605.1,55.39,0.6,32171.9
sda,206,9796,1468,9796,1468,12343.0,1.26,1849.7,17577.0,47.25,0.6,31769.6
sda,267,23488,13440,23488,13440,29594.9,1.26,16934.4,21349.1,57.39,0.6,67878.4
sda,232,20084,5884,20084,5884,25305.8,1.26,7413.8,19864.8,53.4,0.6,52584.5
sda,223,12864,0,12864,0,16208.6,1.26,0.0,27691.7,74.44,0.6,43900.3
sda,281,11608,16,11608,16,14626.1,1.26,20.2,21762.0,58.5,0.6,36408.2
sda,304,34728,460,34728,460,43757.3,1.26,579.6,21218.9,57.04,0.6,65555.8
sda,182,10524,3720,10524,3720,13260.2,1.26,4687.2,20884.1,56.14,0.6,38831.5
sda,192,13348,0,13348,0,16818.5,1.26,0.0,16699.1,44.89,0.6,33517.6
sda,129,8224,19596,8224,19596,10362.2,1.26,24691.0,16408.9,44.11,0.6,51462.1
sda,154,9336,0,9336,0,11763.4,1.26,0.0,22561.8,60.65,0.6,34325.2
sda,148,8924,29144,8924,29144,11244.2,1.26,36721.4,17625.4,47.38,0.6,65591.0
sda,122,2724,41600,2724,41600,3432.2,1.26,52416.0,11308.8,30.4,0.6,67157.0
sda,126,8680,20,8680,20,10936.8,1.26,25.2,24176.3,64.99,0.6,35138.3
sda,395,6032,0,6032,0,7600.3,1.26,0.0,19247.3,51.74,0.6,26847.6
sda,336,13924,0,13924,0,17544.2,1.26,0.0,21364.0,57.43,0.6,38908.2
sda,229,13428,28,13428,28,16919.3,1.26,35.3,16356.8,43.97,0.6,33311.4
sda,186,15228,0,15228,0,19187.3,1.26,0.0,18600.0,50,0.6,37787.3
sda,170,13180,12,13180,12,16606.8,1.26,15.1,16728.8,44.97,0.6,33350.8
sda,205,14556,0,14556,0,18340.6,1.26,0.0,18224.3,48.99,0.6,36564.8
sda,150,9092,27104,9092,27104,11455.9,1.26,34151.0,19109.6,51.37,0.6,64716.6
sda,100,4024,29372,4024,29372,5070.2,1.26,37008.7,22059.6,59.3,0.6,64138.6
sda,177,15072,0,15072,0,18990.7,1.26,0.0,18034.6,48.48,0.6,37025.3
sda,185,12932,12,12932,12,16294.3,1.26,15.1,19251.0,51.75,0.6,35560.4
sda,190,13228,880,13228,880,16667.3,1.26,1108.8,15955.1,42.89,0.6,33731.2
sda,128,11508,0,11508,0,14500.1,1.26,0.0,22714.3,61.06,0.6,37214.4
sda,104,10140,0,10140,0,12776.4,1.26,0.0,21776.9,58.54,0.6,34553.3
sda,135,7348,18148,7348,18148,9258.5,1.26,22866.5,20050.8,53.9,0.6,52175.8
sda,132,11256,12,11256,12,14182.6,1.26,15.1,22878.0,61.5,0.6,37075.7
sda,124,9444,0,9444,0,11899.4,1.26,0.0,18321.0,49.25,0.6,30220.4
sda,132,9784,9848,9784,9848,12327.8,1.26,12408.5,25266.2,67.92,0.6,50002.6
sda,185,12644,11672,12644,11672,15931.4,1.26,14706.7,15664.9,42.11,0.6,46303.1
sda,103,6044,13396,6044,13396,7615.4,1.26,16879.0,21631.8,58.15,0.6,46126.2
sda,295,33972,164,33972,164,42804.7,1.26,206.6,24831.0,66.75,0.6,67842.4
sda,253,15656,9348,15656,9348,19726.6,1.26,11778.5,16516.8,44.4,0.6,48021.8
sda,221,22424,2016,22424,2016,28254.2,1.26,2540.2,20541.8,55.22,0.6,51336.2
sda,158,12160,35816,12160,35816,15321.6,1.26,45128.2,23157.0,62.25,0.6,83606.8
sda,69,376,43008,376,43008,473.8,1.26,54190.1,18648.4,50.13,0.6,73312.2
sda,82,2300,37348,2300,37348,2898.0,1.26,47058.5,10096.1,27.14,0.6,60052.6
sda,258,29380,4,29380,4,37018.8,1.26,5.0,24860.8,66.83,0.6,61884.6
sda,130,5352,43460,5352,43460,6743.5,1.26,54759.6,17476.6,46.98,0.6,78979.7
sda,82,4296,27944,4296,27944,5413.0,1.26,35209.4,22993.3,61.81,0.6,63615.7
sda,151,13000,0,13000,0,16380.0,1.26,0.0,23596.0,63.43,0.6,39976.0
sda,160,13012,12,13012,12,16395.1,1.26,15.1,26917.9,72.36,0.6,43328.2
sda,462.38,57326.73,146.53,57900,148,72231.7,1.26,184.6,27022.1,72.64,0.6,99438.4
sda,108.08,11583.84,28.28,11468,28,14595.6,1.26,35.6,19135.7,51.44,0.6,33767.0
sda,277,30360,464,30360,464,38253.6,1.26,584.6,26051.2,70.03,0.6,64889.4
sda,173.24,12717.65,33567.06,43240,114128,16024.2,1.26,42294.5,13202.3,35.49,0.6,71521.0
sda,62,5484,0,5484,0,6909.8,1.26,0.0,19615.6,52.73,0.6,26525.4
sda,185,15452,0,15452,0,19469.5,1.26,0.0,16647.0,44.75,0.6,36116.5
sda,216,11896,0,11896,0,14989.0,1.26,0.0,16873.9,45.36,0.6,31862.9
sda,189,9168,18288,9168,18288,11551.7,1.26,23042.9,17617.9,47.36,0.6,52212.5
sda,139,13204,0,13204,0,16637.0,1.26,0.0,22245.6,59.8,0.6,38882.6
sda,209,19532,5704,19532,5704,24610.3,1.26,7187.0,23075.2,62.03,0.6,54872.5
sda,152,10988,24,10988,24,13844.9,1.26,30.2,20147.5,54.16,0.6,34022.6
sda,179,11912,76,11912,76,15009.1,1.26,95.8,19344.0,52,0.6,34448.9
sda,194,9504,16364,9504,16364,11975.0,1.26,20618.6,17335.2,46.6,0.6,49928.9
sda,207,10936,0,10936,0,13779.4,1.26,0.0,17528.6,47.12,0.6,31308.0
sda,146,10400,11676,10400,11676,13104.0,1.26,14711.8,13738.0,36.93,0.6,41553.7
sda,193,11352,20,11352,20,14303.5,1.26,25.2,16926.0,45.5,0.6,31254.7
sda,170,11084,8,11084,8,13965.8,1.26,10.1,18365.6,49.37,0.6,32341.6
sda,221,7736,31724,7736,31724,9747.4,1.26,39972.2,9370.7,25.19,0.6,59090.3
sda,171,8192,0,8192,0,10321.9,1.26,0.0,7384.2,19.85,0.6,17706.1
sda,196,10852,0,10852,0,13673.5,1.26,0.0,13113.0,35.25,0.6,26786.5
sda,165,9088,11944,9088,11944,11450.9,1.26,15049.4,7964.5,21.41,0.6,34464.8
sda,262,18220,24,18220,24,22957.2,1.26,30.2,9463.7,25.44,0.6,32451.1
sda,272,23420,20,23420,20,29509.2,1.26,25.2,16647.0,44.75,0.6,46181.4
sda,215,17148,0,17148,0,21606.5,1.26,0.0,16687.9,44.86,0.6,38294.4
sda,271,22136,0,22136,0,27891.4,1.26,0.0,18458.6,49.62,0.6,46350.0
sda,246,23196,0,23196,0,29227.0,1.26,0.0,22692.0,61,0.6,51919.0
sda,287,8936,0,8936,0,11259.4,1.26,0.0,18001.1,48.39,0.6,29260.4
sda,212,11272,40,11272,40,14202.7,1.26,50.4,22375.8,60.15,0.6,36628.9
sda,330,4188,0,4188,0,5276.9,1.26,0.0,23495.5,63.16,0.6,28772.4
sda,311,3044,0,3044,0,3835.4,1.26,0.0,20616.2,55.42,0.6,24451.7
sda,268,4084,0,4084,0,5145.8,1.26,0.0,19481.6,52.37,0.6,24627.5
sda,176,976,39292,976,39292,1229.8,1.26,49507.9,7272.6,19.55,0.6,58010.3
sda,88,140,47400,140,47400,176.4,1.26,59724.0,279.0,0.75,0.6,60179.4
sda,79,144,42316,144,42316,181.4,1.26,53318.2,12432.2,33.42,0.6,65931.8
sda,102,116,55468,116,55468,146.2,1.26,69889.7,26731.9,71.86,0.6,96767.8
sda,93.64,1305.45,27714.55,2872,60972,1644.9,1.26,34920.3,24444.1,65.71,0.6,61009.3
sda,177,4352,12,4352,12,5483.5,1.26,15.1,19533.7,52.51,0.6,25032.4
sda,179,5672,0,5672,0,7146.7,1.26,0.0,19809.0,53.25,0.6,26955.7
sda,168,6108,0,6108,0,7696.1,1.26,0.0,13492.4,36.27,0.6,21188.5
sda,179,6508,0,6508,0,8200.1,1.26,0.0,13983.5,37.59,0.6,22183.6
sda,135,3100,0,3100,0,3906.0,1.26,0.0,13392.0,36,0.6,17298.0
sda,230,4124,20,4124,20,5196.2,1.26,25.2,14437.3,38.81,0.6,19658.8
sda,148,4504,12,4504,12,5675.0,1.26,15.1,16263.8,43.72,0.6,21954.0
sda,137,3072,0,3072,0,3870.7,1.26,0.0,18648.4,50.13,0.6,22519.1
sda,138,5224,0,5224,0,6582.2,1.26,0.0,15810.0,42.5,0.6,22392.2
sda,399,11716,0,11716,0,14762.2,1.26,0.0,22338.6,60.05,0.6,37100.8
sda,474,14232,20,14232,20,17932.3,1.26,25.2,23101.2,62.1,0.6,41058.7
sda,696,21312,4,21312,4,26853.1,1.26,5.0,22357.2,60.1,0.6,49215.4
sda,569,17068,8,17068,8,21505.7,1.26,10.1,23815.4,64.02,0.6,45331.2
sda,444,12040,35080,12040,35080,15170.4,1.26,44200.8,17190.1,46.21,0.6,76561.3
sda,428,13372,3312,13372,3312,16848.7,1.26,4173.1,17822.5,47.91,0.6,38844.4
sda,769,23800,20,23800,20,29988.0,1.26,25.2,22264.2,59.85,0.6,52277.4
sda,498,14220,22976,14220,22976,17917.2,1.26,28949.8,23421.1,62.96,0.6,70288.1
sda,546,16396,4260,16396,4260,20659.0,1.26,5367.6,23778.2,63.92,0.6,49804.8
sda,290,6640,47668,6640,47668,8366.4,1.26,60061.7,18555.4,49.88,0.6,86983.4
sda,88,16,58464,16,58464,20.2,1.26,73664.6,20850.6,56.05,0.6,94535.4
sda,76,1360,14940,1360,14940,1713.6,1.26,18824.4,18551.6,49.87,0.6,39089.6
sda,149,2728,0,2728,0,3437.3,1.26,0.0,10375.1,27.89,0.6,13812.4
sda,204,3488,0,3488,0,4394.9,1.26,0.0,11591.5,31.16,0.6,15986.4
sda,186,2916,0,2916,0,3674.2,1.26,0.0,11122.8,29.9,0.6,14797.0
sda,288,3500,12,3500,12,4410.0,1.26,15.1,5434.9,14.61,0.6,9860.0
sda,273,3704,24,3704,24,4667.0,1.26,30.2,6789.0,18.25,0.6,11486.3
sda,168,2588,0,2588,0,3260.9,1.26,0.0,7626.0,20.5,0.6,10886.9
sda,216,2924,0,2924,0,3684.2,1.26,0.0,9229.3,24.81,0.6,12913.6
sda,147,2368,0,2368,0,2983.7,1.26,0.0,7700.4,20.7,0.6,10684.1
sda,123,2572,0,2572,0,3240.7,1.26,0.0,13206.0,35.5,0.6,16446.7
sda,134,3096,28,3096,28,3901.0,1.26,35.3,10974.0,29.5,0.6,14910.2
sda,152,2764,0,2764,0,3482.6,1.26,0.0,11375.8,30.58,0.6,14858.4
sda,189,2544,0,2544,0,3205.4,1.26,0.0,7752.5,20.84,0.6,10957.9
sda,166,3440,0,3440,0,4334.4,1.26,0.0,10561.1,28.39,0.6,14895.5
sda,276,4596,0,4596,0,5791.0,1.26,0.0,10948.0,29.43,0.6,16738.9
sda,204,3812,20,3812,20,4803.1,1.26,25.2,8671.3,23.31,0.6,13499.6
sda,208,3744,8,3744,8,4717.4,1.26,10.1,9300.0,25,0.6,14027.5
sda,86,2128,0,2128,0,2681.3,1.26,0.0,2804.9,7.54,0.6,5486.2
sda,141,3128,21240,3128,21240,3941.3,1.26,26762.4,12462.0,33.5,0.6,43165.7
sda,122,3764,0,3764,0,4742.6,1.26,0.0,15423.1,41.46,0.6,20165.8
sda,112,3248,20,3248,20,4092.5,1.26,25.2,18272.6,49.12,0.6,22390.3
sda,98,3660,0,3660,0,4611.6,1.26,0.0,19117.1,51.39,0.6,23728.7
sda,173,3240,12,3240,12,4082.4,1.26,15.1,18600.0,50,0.6,22697.5
sda,150,4652,0,4652,0,5861.5,1.26,0.0,11647.3,31.31,0.6,17508.8
sda,137,4648,0,4648,0,5856.5,1.26,0.0,9207.0,24.75,0.6,15063.5
sda,144,3220,20,3220,20,4057.2,1.26,25.2,18365.6,49.37,0.6,22448.0
sda,164,2836,0,2836,0,3573.4,1.26,0.0,12305.8,33.08,0.6,15879.1
sda,164,3056,0,3056,0,3850.6,1.26,0.0,21817.8,58.65,0.6,25668.4
sda,240,2660,9784,2660,9784,3351.6,1.26,12327.8,23436.0,63,0.6,39115.4
sda,113,11376,0,11376,0,14333.8,1.26,0.0,20002.4,53.77,0.6,34336.2
sda,175,6764,15828,6764,15828,8522.6,1.26,19943.3,13306.4,35.77,0.6,41772.4
sda,156,12948,3884,12948,3884,16314.5,1.26,4893.8,11122.8,29.9,0.6,32331.1
sda,204,8244,0,8244,0,10387.4,1.26,0.0,8485.3,22.81,0.6,18872.8
sda,188,11640,23260,11640,23260,14666.4,1.26,29307.6,17104.6,45.98,0.6,61078.6
sda,239,22156,20,22156,20,27916.6,1.26,25.2,19909.4,53.52,0.6,47851.2
sda,160,2548,20,2548,20,3210.5,1.26,25.2,21817.8,58.65,0.6,25053.5
sda,197.03,2079.21,23528.71,2100,23764,2619.8,1.26,29646.2,22468.8,60.4,0.6,54734.8
sda,105,2120,0,2120,0,2671.2,1.26,0.0,26691.0,71.75,0.6,29362.2
sda,78,1404,0,1404,0,1769.0,1.26,0.0,26423.2,71.03,0.6,28192.2
sda,35,588,0,588,0,740.9,1.26,0.0,27223.0,73.18,0.6,27963.8
sda,102,1260,20,1260,20,1587.6,1.26,25.2,22799.9,61.29,0.6,24412.7
sda,174,2428,0,2428,0,3059.3,1.26,0.0,18507.0,49.75,0.6,21566.3
sda,385,3236,0,3236,0,4077.4,1.26,0.0,14299.7,38.44,0.6,18377.0
sda,373,3776,0,3776,0,4757.8,1.26,0.0,10869.8,29.22,0.6,15627.6
sda,271,2068,0,2068,0,2605.7,1.26,0.0,10189.1,27.39,0.6,12794.8
sda,217,2692,24648,2692,24648,3391.9,1.26,31056.5,10096.1,27.14,0.6,44544.5
sda,174,3056,12,3056,12,3850.6,1.26,15.1,14712.6,39.55,0.6,18578.3
sda,105,1772,0,1772,0,2232.7,1.26,0.0,17763.0,47.75,0.6,19995.7
sda,231,3368,0,3368,0,4243.7,1.26,0.0,18600.0,50,0.6,22843.7
sda,289,5972,0,5972,0,7524.7,1.26,0.0,20326.1,54.64,0.6,27850.8
sda,143,3176,19560,3176,19560,4001.8,1.26,24645.6,22971.0,61.75,0.6,51618.4
sda,203,3928,0,3928,0,4949.3,1.26,0.0,25017.0,67.25,0.6,29966.3
sda,141,2504,16,2504,16,3155.0,1.26,20.2,19857.4,53.38,0.6,23032.6
sda,189,3008,0,3008,0,3790.1,1.26,0.0,15196.2,40.85,0.6,18986.3
sda,161,3112,0,3112,0,3921.1,1.26,0.0,18927.4,50.88,0.6,22848.5
sda,179,5056,28,5056,28,6370.6,1.26,35.3,21070.1,56.64,0.6,27475.9
sda,177,3788,0,3788,0,4772.9,1.26,0.0,18551.6,49.87,0.6,23324.5
sda,196,3856,0,3856,0,4858.6,1.26,0.0,18693.0,50.25,0.6,23551.6
sda,179,3976,20,3976,20,5009.8,1.26,25.2,18741.4,50.38,0.6,23776.3
sda,602,16648,13796,16648,13796,20976.5,1.26,17383.0,25113.7,67.51,0.6,63473.2
sda,79,64,48208,64,48208,80.6,1.26,60742.1,14392.7,38.69,0.6,75215.4
sda,72,64,46372,64,46372,80.6,1.26,58428.7,26010.2,69.92,0.6,84519.6
sda,481,14204,14876,14204,14876,17897.0,1.26,18743.8,28015.3,75.31,0.6,64656.1
sda,924,28708,0,28708,0,36172.1,1.26,0.0,27714.0,74.5,0.6,63886.1
sda,995,30872,8,30872,8,38898.7,1.26,10.1,27758.6,74.62,0.6,66667.4
sda,816,25444,20,25444,20,32059.4,1.26,25.2,27993.0,75.25,0.6,60077.6
sda,567,15724,21924,15724,21924,19812.2,1.26,27624.2,27360.6,73.55,0.6,74797.1
sda,838,24396,19488,24396,19488,30739.0,1.26,24554.9,27130.0,72.93,0.6,82423.8
sda,502,14884,11416,14884,11416,18753.8,1.26,14384.2,27948.4,75.13,0.6,61086.4
sda,732,20436,20816,20436,20816,25749.4,1.26,26228.2,27710.3,74.49,0.6,79687.8
sda,677,20560,20,20560,20,25905.6,1.26,25.2,25392.7,68.26,0.6,51323.5
sda,960,27648,12668,27648,12668,34836.5,1.26,15961.7,27829.3,74.81,0.6,78627.5
sda,221,4688,41408,4688,41408,5906.9,1.26,52174.1,25891.2,69.6,0.6,83972.2
sda,68,212,41248,212,41248,267.1,1.26,51972.5,27948.4,75.13,0.6,80188.0
sda,791,23448,0,23448,0,29544.5,1.26,0.0,27922.3,75.06,0.6,57466.8
sda,961,27280,7664,27280,7664,34372.8,1.26,9656.6,27386.6,73.62,0.6,71416.1
sda,822,24792,0,24792,0,31237.9,1.26,0.0,28063.7,75.44,0.6,59301.6
sda,614,17712,6352,17712,6352,22317.1,1.26,8003.5,27829.3,74.81,0.6,58150.0
sda,495,13364,0,13364,0,16838.6,1.26,0.0,26021.4,69.95,0.6,42860.0
sda,406,10052,28444,10052,28444,12665.5,1.26,35839.4,22915.2,61.6,0.6,71420.2
sda,82,32,52512,32,52512,40.3,1.26,66165.1,18458.6,49.62,0.6,84664.1
sda,104,1596,31580,1596,31580,2011.0,1.26,39790.8,16542.8,44.47,0.6,58344.6
sda,825,24228,0,24228,0,30527.3,1.26,0.0,27714.0,74.5,0.6,58241.3
sda,636,17852,0,17852,0,22493.5,1.26,0.0,27691.7,74.44,0.6,50185.2
sda,727,20732,0,20732,0,26122.3,1.26,0.0,27807.0,74.75,0.6,53929.3
sda,809,24772,20,24772,20,31212.7,1.26,25.2,27334.6,73.48,0.6,58572.5
sda,950,28140,8,28140,8,35456.4,1.26,10.1,25608.5,68.84,0.6,61075.0
sda,612,15316,0,15316,0,19298.2,1.26,0.0,26237.2,70.53,0.6,45535.3
sda,276,2912,0,2912,0,3669.1,1.26,0.0,26010.2,69.92,0.6,29679.4
sda,249,3728,0,3728,0,4697.3,1.26,0.0,19206.4,51.63,0.6,23903.6
sda,672,17768,284,17768,284,22387.7,1.26,357.8,25861.4,69.52,0.6,48607.0
sda,817,22980,22824,22980,22824,28954.8,1.26,28758.2,27316.0,73.43,0.6,85029.0
sda,684,20380,13820,20380,13820,25678.8,1.26,17413.2,27781.0,74.68,0.6,70873.0
sda,798,22760,4700,22760,4700,28677.6,1.26,5922.0,27807.0,74.75,0.6,62406.6
sda,168,2176,51696,2176,51696,2741.8,1.26,65137.0,23123.5,62.16,0.6,91002.2
sda,138.18,9065.45,26823.64,19944,59012,11422.5,1.26,33797.8,15973.7,42.94,0.6,61193.9
sda,274,27224,0,27224,0,34302.2,1.26,0.0,26917.9,72.36,0.6,61220.2
sda,809,41508,0,41508,0,52300.1,1.26,0.0,27710.3,74.49,0.6,80010.4
sda,928,27152,12896,27152,12896,34211.5,1.26,16249.0,26705.9,71.79,0.6,77166.4
sda,82,48,51784,48,51784,60.5,1.26,65247.8,8224.9,22.11,0.6,73533.2
sda,285,8044,13044,8044,13044,10135.4,1.26,16435.4,14560.1,39.14,0.6,41131.0
sda,760,22616,0,22616,0,28496.2,1.26,0.0,27758.6,74.62,0.6,56254.8
sda,761,22236,0,22236,0,28017.4,1.26,0.0,28134.4,75.63,0.6,56151.7
sda,671,18448,17800,18448,17800,23244.5,1.26,22428.0,27148.6,72.98,0.6,72821.0
sda,62,64,35240,64,35240,80.6,1.26,44402.4,27758.6,74.62,0.6,72241.7
sda,1059,31860,4,31860,4,40143.6,1.26,5.0,27758.6,74.62,0.6,67907.3
sda,1093,32032,3304,32032,3304,40360.3,1.26,4163.0,27829.3,74.81,0.6,72352.7
sda,270,5996,40004,5996,40004,7555.0,1.26,50405.0,27293.6,73.37,0.6,85253.6
sda,820,23500,164,23500,164,29610.0,1.26,206.6,28089.7,75.51,0.6,57906.4
sda,630,17560,5912,17560,5912,22125.6,1.26,7449.1,27807.0,74.75,0.6,57381.7
sda,610,17496,0,17496,0,22045.0,1.26,0.0,28112.0,75.57,0.6,50157.0
sda,111,748,52140,748,52140,942.5,1.26,65696.4,19016.6,51.12,0.6,85655.5
sda,68,48,44352,48,44352,60.5,1.26,55883.5,21122.2,56.78,0.6,77066.2
sda,74,56,47200,56,47200,70.6,1.26,59472.0,21817.8,58.65,0.6,81360.4
sda,86,1336,18900,1336,18900,1683.4,1.26,23814.0,21070.1,56.64,0.6,46567.4
sda,123,2692,32,2692,32,3391.9,1.26,40.3,27360.6,73.55,0.6,30792.8
sda,211,4600,0,4600,0,5796.0,1.26,0.0,22487.4,60.45,0.6,28283.4
sda,178,3560,0,3560,0,4485.6,1.26,0.0,22059.6,59.3,0.6,26545.2
sda,195,3164,0,3164,0,3986.6,1.26,0.0,23424.8,62.97,0.6,27411.5
sda,52,1056,20,1056,20,1330.6,1.26,25.2,27386.6,73.62,0.6,28742.4
sda,56,892,44,892,44,1123.9,1.26,55.4,26784.0,72,0.6,27963.4
sda,115,1936,0,1936,0,2439.4,1.26,0.0,25575.0,68.75,0.6,28014.4
sda,111,2760,0,2760,0,3477.6,1.26,0.0,26386.0,70.93,0.6,29863.6
sda,265,5972,0,5972,0,7524.7,1.26,0.0,15717.0,42.25,0.6,23241.7
sda,161,2872,12,2872,12,3618.7,1.26,15.1,12741.0,34.25,0.6,16374.8
sda,215,4528,0,4528,0,5705.3,1.26,0.0,18179.6,48.87,0.6,23884.9
sda,244.55,4566.34,0,4612,0,5753.6,1.26,0.0,18365.6,49.37,0.6,24119.2
sda,141,2960,0,2960,0,3729.6,1.26,0.0,17242.2,46.35,0.6,20971.8
sda,142,2824,0,2824,0,3558.2,1.26,0.0,23588.5,63.41,0.6,27146.8
sda,142,3604,12,3604,12,4541.0,1.26,15.1,22394.4,60.2,0.6,26950.6
sda,137,2620,0,2620,0,3301.2,1.26,0.0,25389.0,68.25,0.6,28690.2
sda,117,2232,0,2232,0,2812.3,1.26,0.0,25485.7,68.51,0.6,28298.0
sda,142,2440,0,2440,0,3074.4,1.26,0.0,26970.0,72.5,0.6,30044.4
sda,110,2752,0,2752,0,3467.5,1.26,0.0,23960.5,64.41,0.6,27428.0
sda,211,4620,12,4620,12,5821.2,1.26,15.1,20500.9,55.11,0.6,26337.2
sda,226,5828,0,5828,0,7343.3,1.26,0.0,22431.6,60.3,0.6,29774.9
sda,636,19200,0,19200,0,24192.0,1.26,0.0,27736.3,74.56,0.6,51928.3
sda,150,4660,0,4660,0,5871.6,1.26,0.0,26731.9,71.86,0.6,32603.5
sda,134,3840,0,3840,0,4838.4,1.26,0.0,21550.0,57.93,0.6,26388.4
sda,104,5104,12,5104,12,6431.0,1.26,15.1,18228.0,49,0.6,24674.2
sda,305,10528,0,10528,0,13265.3,1.26,0.0,21271.0,57.18,0.6,34536.2
sda,907,26184,0,26184,0,32991.8,1.26,0.0,27877.7,74.94,0.6,60869.5
sda,915,26500,0,26500,0,33390.0,1.26,0.0,27922.3,75.06,0.6,61312.3
sda,790,21544,17420,21544,17420,27145.4,1.26,21949.2,26200.0,70.43,0.6,75294.6
sda,77,64,47660,64,47660,80.6,1.26,60051.6,25456.0,68.43,0.6,85588.2
sda,71,64,44256,64,44256,80.6,1.26,55762.6,24053.5,64.66,0.6,79896.7
sda,113,3280,11408,3280,11408,4132.8,1.26,14374.1,21029.2,56.53,0.6,39536.0
sda,150,5144,0,5144,0,6481.4,1.26,0.0,25389.0,68.25,0.6,31870.4
sda,705,20964,0,20964,0,26414.6,1.26,0.0,27688.0,74.43,0.6,54102.6
sda,1193,34872,16,34872,16,43938.7,1.26,20.2,27922.3,75.06,0.6,71881.2
sda,182,6256,40,6256,40,7882.6,1.26,50.4,23250.0,62.5,0.6,31183.0
sda,1079,31328,2848,31328,2848,39473.3,1.26,3588.5,27475.9,73.86,0.6,70537.7
sda,841,23996,17492,23996,17492,30235.0,1.26,22039.9,27572.6,74.12,0.6,79847.5
sda,544,14568,27720,14568,27720,18355.7,1.26,34927.2,22714.3,61.06,0.6,75997.2
sda,78,64,47168,64,47168,80.6,1.26,59431.7,27758.6,74.62,0.6,87271.0
sda,62,64,39184,64,39184,80.6,1.26,49371.8,27922.3,75.06,0.6,77374.8
sda,1112,32896,4,32896,4,41449.0,1.26,5.0,27877.7,74.94,0.6,69331.7
sda,572,28404,0,28404,0,35789.0,1.26,0.0,24611.5,66.16,0.6,60400.6
sda,294,26480,0,26480,0,33364.8,1.26,0.0,23238.8,62.47,0.6,56603.6
sda,331,29076,12168,29076,12168,36635.8,1.26,15331.7,27010.9,72.61,0.6,78978.4
sda,709,20200,30276,20200,30276,25452.0,1.26,38147.8,25738.7,69.19,0.6,89338.4
sda,76,64,49216,64,49216,80.6,1.26,62012.2,27877.7,74.94,0.6,89970.5
sda,415,11056,25444,11056,25444,13930.6,1.26,32059.4,28015.3,75.31,0.6,74005.3
